2998,"FTTJ","large_airport","N'Djamena International Airport",12.1337,15.034,968,"AF","TD","TD-CB","N'Djamena","yes","FTTJ","NDJ",,,"https://en.wikipedia.org/wiki/N'Djamena_International_Airport","Ndjamena Hassan Djamous"
3005,"FVHA","large_airport","Robert Gabriel Mugabe International Airport",-17.931801,31.0928,4887,"AF","ZW","ZW-HA","Harare","yes","FVRG","HRE",,,"https://en.wikipedia.org/wiki/Harare_International_Airport","FVHA,Harare"
3039,"FYWH","large_airport","Hosea Kutako International Airport",-22.4799,17.4709,5640,"AF","NA","NA-KH","Windhoek","yes","FYWH","WDH",,"http://airports.com.na/","https://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport","J.G. Strijdom Airport"
3040,"FZAA","large_airport","Ndjili International Airport",-4.38575,15.4446,1027,"AF","CD","CD-KN","Kinshasa","yes","FZAA","FIH",,,"https://en.wikipedia.org/wiki/N%27djili_Airport",
3066,"GABS","large_airport","Modibo Keita International Airport",12.5335,-7.94994,1247,"AF","ML","ML-2","Bamako","yes","GABS","BKO",,,"https://en.wikipedia.org/wiki/Bamako%E2%80%93S%C3%A9nou_International_Airport","Senou Airport"
3080,"GCLA","large_airport","La Palma Airport",28.626499,-17.7556,107,"EU","ES","ES-CN","Sta Cruz de la Palma, La Palma Island","yes","GCLA","SPC",,,"https://en.wikipedia.org/wiki/La_Palma_Airport",
3081,"GCLP","large_airport","Gran Canaria Airport",27.931900024414062,-15.38659954071045,78,"EU","ES","ES-CN","Gran Canaria Island","yes","GCLP","LPA",,"http://www.aena.es/csee/Satellite?pagename=subHome&Language=EN_GB&c=Page&SiteName=LPA&cid=1048858940184","https://en.wikipedia.org/wiki/Gran_Canaria_Airport","Canary Islands, Las Palmas Airport, Gando Airport"
3083,"GCTS","large_airport","Tenerife South Airport",28.044500351,-16.5725002289,209,"EU","ES","ES-CN","Tenerife Island","yes","GCTS","TFS",,,"https://en.wikipedia.org/wiki/Tenerife_South_Airport","Canary Islands, Reina Sofía, TCI"
3084,"GCXO","large_airport","Tenerife Norte Airport",28.4827003479,-16.3414993286,2076,"EU","ES","ES-CN","Tenerife Island","yes","GCXO","TFN",,,"https://en.wikipedia.org/wiki/Los_Rodeos_Airport","Canary Islands, Los Rodeos, TCI"
3095,"GFLL","large_airport","Lungi International Airport",8.61644,-13.1955,84,"AF","SL","SL-N","Freetown","yes","GFLL","FNA",,"http://www.freetownairport.com/","https://en.wikipedia.org/wiki/Lungi_International_Airport",
3099,"GLRB","large_airport","Roberts International Airport",6.23379,-10.3623,31,"AF","LR","LR-MG","Monrovia","yes","GLRB","ROB",,,"https://en.wikipedia.org/wiki/Roberts_International_Airport",
3113,"GMMN","large_airport","Mohammed V International Airport",33.36750030517578,-7.589970111846924,656,"AF","MA","MA-CAS","Casablanca","yes","GMMN","CMN",,"http://www.onda.ma/ONDA/Fr/Espaces/EspacePassagers/LeReseauAeroportuaireONDA/Lesaeroports/Fiches+d%E2%80%99identit%C3%A9+par+a%C","https://en.wikipedia.org/wiki/Mohammed_V_International_Airport","CAS, Casabianca, Nouasseur"
325736,"GOBD","large_airport","Blaise Diagne International Airport",14.67,-17.073333,290,"AF","SN","SN-DK","Dakar","yes","GOBD","DSS",,"http://www.dakaraeroport.com/","https://en.wikipedia.org/wiki/Blaise_Diagne_International_Airport","dakar,new dakar airport, dakar airport, diass airport"
3125,"GOOY","large_airport","Léopold Sédar Senghor International Airport",14.739700317382812,-17.49020004272461,85,"AF","SN","SN-DK","Dakar","yes","GOOY","DKR",,"http://www.aeroportdakar.com/","https://en.wikipedia.org/wiki/Dakar-Yoff-L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport",
323315,"GQNO","large_airport","Nouakchott–Oumtounsy International Airport",18.31,-15.9697222,9,"AF","MR","MR-NKC","Nouakchott","yes","GQNO","NKC",,,"https://en.wikipedia.org/wiki/Nouakchott%E2%80%93Oumtounsy_International_Airport","Nouakchott,Oumtounsy"
3150,"GVAC","large_airport","Amílcar Cabral International Airport",16.7414,-22.9494,177,"AF","CV","CV-B","Espargos","yes","GVAC","SID",,,"https://en.wikipedia.org/wiki/Am%C3%ADlcar_Cabral_International_Airport","Sal Island"
3157,"HAAB","large_airport","Addis Ababa Bole International Airport",8.97789001465,38.799301147499996,7630,"AF","ET","ET-AA","Addis Ababa","yes","HAAB","ADD",,"http://www.ethiopianairports.com","https://en.wikipedia.org/wiki/Bole_International_Airport","Haile Selassie I, Bole International Airport"
3171,"HCMH","large_airport","Egal International Airport",9.513207,44.082389,4471,"AF","SO","SO-WO","Hargeisa","yes","HCMH","HGA",,"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.somalilandaviation.com%2F&h=AT2r8UIJqOYWDa0S_hV1mbRmYgqrpbW3KArb9oL43ykG2KOE0Obep","https://en.wikipedia.org/wiki/Hargeisa_International_Airport","Madaarka Caalamiga a ee Cigaal, مطار هرجيسا إيغال الدولية‎)"
3183,"HECA","large_airport","Cairo International Airport",30.12190055847168,31.40559959411621,382,"AF","EG","EG-C","Cairo","yes","HECA","CAI",,,"https://en.wikipedia.org/wiki/Cairo_International_Airport",
3186,"HEGN","large_airport","Hurghada International Airport",27.178300857543945,33.799400329589844,52,"AF","EG","EG-BA","Hurghada","yes","HEGN","HRG",,,"https://en.wikipedia.org/wiki/Hurghada_International_Airport","Al Ghardaqah, الغردقة"
3191,"HELX","large_airport","Luxor International Airport",25.671,32.7066,294,"AF","EG","EG-KN","Luxor","yes","HELX","LXR",,,"https://en.wikipedia.org/wiki/Luxor_International_Airport",
3206,"HKJK","large_airport","Jomo Kenyatta International Airport",-1.31923997402,36.9277992249,5330,"AF","KE","KE-110","Nairobi","yes","HKJK","NBO",,"http://www.kenyaairports.com/jkia/IndexJkia.php","https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport","Jkia Airport, Embakasi Airport, Nairobi International Airport"
3213,"HKMO","large_airport","Mombasa Moi International Airport",-4.034830093383789,39.594200134277344,200,"AF","KE","KE-300","Mombasa","yes","HKMO","MBA",,"http://www.kenyaairports.co.ke/kaa/airports/moi/","https://en.wikipedia.org/wiki/Moi_International_Airport",
3227,"HLLT","large_airport","Tripoli International Airport",32.6635017395,13.1590003967,263,"AF","LY","LY-TB","Tripoli","yes","HLLT","TIP",,,"https://en.wikipedia.org/wiki/Tripoli_International_Airport",
3237,"HRYR","large_airport","Kigali International Airport",-1.96863,30.1395,4859,"AF","RW","RW-01","Kigali","yes","HRYR","KGL",,,"https://en.wikipedia.org/wiki/Kigali_International_Airport","Gregoire Kayibanda International Airport, Kanombe International Airport"
3247,"HSSJ","large_airport","Juba International Airport",4.87201023102,31.6011009216,1513,"AF","SS","SS-17","Juba","yes","HSSJ","JUB",,,"https://en.wikipedia.org/wiki/Juba_Airport","JIA"
3249,"HSSS","large_airport","Khartoum International Airport",15.589500427246094,32.553199768066406,1265,"AF","SD","SD-03","Khartoum","yes","HSSS","KRT",,,"https://en.wikipedia.org/wiki/Khartoum_International_Airport",
3251,"HTDA","large_airport","Julius Nyerere International Airport",-6.87811,39.202599,182,"AF","TZ","TZ-02","Dar es Salaam","yes","HTDA","DAR",,"http://www.tanzaniairports.com/","https://en.wikipedia.org/wiki/Julius_Nyerere_International_Airport","HTJN, Mwalimu Julius K. Nyerere, Dar es Salaam International Airport"
3260,"HTZA","large_airport","Abeid Amani Karume International Airport",-6.22202,39.224899,54,"AF","TZ","TZ-07","Zanzibar","yes","HTZA","ZNZ",,,"https://en.wikipedia.org/wiki/Zanzibar_International_Airport","HTAK, Zanzibar Airport, Kiembi Samaki"
3263,"HUEN","large_airport","Entebbe International Airport",0.042386,32.443501,3782,"AF","UG","UG-C","Kampala","yes","HUEN","EBB",,"https://entebbe-airport.com/","https://en.wikipedia.org/wiki/Entebbe_International_Airport",
309298,"ID-0017","large_airport","Aji Pangeran Tumenggung Pranoto International Airport",-0.374448,117.249392,73,"AS","ID","ID-KI","Samarinda","yes","WALS","AAP",,"http://www.proyek.dishubprovkaltim.info/?pro=1","https://en.wikipedia.org/wiki/Samarinda_International_Airport","Sungai Siring Airport, فرودگاه سیرینگ"
16091,"KABQ","large_airport","Albuquerque International Sunport",35.040199,-106.609001,5355,"NA","US","US-NM","Albuquerque","yes","KABQ","ABQ","ABQ","http://www.abqsunport.com/","https://en.wikipedia.org/wiki/Albuquerque_International_Sunport",
3364,"KADW","large_airport","Joint Base Andrews",38.810799,-76.866997,280,"NA","US","US-MD","Camp Springs","no","KADW","ADW","ADW","http://www.jba.af.mil/","https://en.wikipedia.org/wiki/Joint_Base_Andrews","Andrews Air Force Base"
3366,"KAFW","large_airport","Fort Worth Alliance Airport",32.9875984192,-97.31880187990001,722,"NA","US","US-TX","Fort Worth","no","KAFW","AFW","AFW","http://www.allianceairport.com/","https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport",
3368,"KAGS","large_airport","Augusta Regional At Bush Field",33.36989974975586,-81.9645004272461,144,"NA","US","US-GA","Augusta","yes","KAGS","AGS","AGS",,"https://en.wikipedia.org/wiki/Augusta_Regional_Airport",
3377,"KAMA","large_airport","Rick Husband Amarillo International Airport",35.219398,-101.706001,3607,"NA","US","US-TX","Amarillo","yes","KAMA","AMA","AMA","http://airport.amarillo.gov/","https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport",
3384,"KATL","large_airport","Hartsfield Jackson Atlanta International Airport",33.6367,-84.428101,1026,"NA","US","US-GA","Atlanta","yes","KATL","ATL","ATL","http://www.atlanta-airport.com/","https://en.wikipedia.org/wiki/Hartsfield–Jackson_Atlanta_International_Airport",
3386,"KAUS","large_airport","Austin Bergstrom International Airport",30.194499969482422,-97.6698989868164,542,"NA","US","US-TX","Austin","yes","KAUS","AUS","AUS","http://www.ci.austin.tx.us/austinairport/","https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport",
3387,"KAVL","large_airport","Asheville Regional Airport",35.436199,-82.541801,2165,"NA","US","US-NC","Asheville","yes","KAVL","AVL","AVL",,"https://en.wikipedia.org/wiki/Asheville_Regional_Airport",
3391,"KBAB","large_airport","Beale Air Force Base",39.136100769,-121.43699646,113,"NA","US","US-CA","Marysville","no","KBAB","BAB","BAB",,"https://en.wikipedia.org/wiki/Beale_Air_Force_Base",
3392,"KBAD","large_airport","Barksdale Air Force Base",32.5018005371,-93.6626968384,166,"NA","US","US-LA","Bossier City","no","KBAD","BAD","BAD",,"https://en.wikipedia.org/wiki/Barksdale_Air_Force_Base",
3396,"KBDL","large_airport","Bradley International Airport",41.9388999939,-72.68319702149999,173,"NA","US","US-CT","Hartford","yes","KBDL","BDL","BDL","http://www.bradleyairport.com/","https://en.wikipedia.org/wiki/Bradley_International_Airport","HFD, Hartford"
3401,"KBFI","large_airport","Boeing Field King County International Airport",47.529998779296875,-122.302001953125,21,"NA","US","US-WA","Seattle","yes","KBFI","BFI","BFI",,"https://en.wikipedia.org/wiki/Boeing_Field",
3405,"KBGR","large_airport","Bangor International Airport",44.80739974975586,-68.8281021118164,192,"NA","US","US-ME","Bangor","yes","KBGR","BGR","BGR",,"https://en.wikipedia.org/wiki/Bangor_International_Airport",
3406,"KBHM","large_airport","Birmingham-Shuttlesworth International Airport",33.56290054,-86.75350189,650,"NA","US","US-AL","Birmingham","yes","KBHM","BHM","BHM","http://www.flybirmingham.com/","https://en.wikipedia.org/wiki/Birmingham_International_Airport_(US)",
3408,"KBIL","large_airport","Billings Logan International Airport",45.807701110839844,-108.54299926757812,3652,"NA","US","US-MT","Billings","yes","KBIL","BIL","BIL",,"https://en.wikipedia.org/wiki/Billings_Logan_International_Airport",
3417,"KBLV","large_airport","Scott AFB/Midamerica Airport",38.5452,-89.835197,459,"NA","US","US-IL","Belleville","yes","KBLV","BLV","BLV",,"https://en.wikipedia.org/wiki/Scott_Air_Force_Base","Scott Air Force Base"
3419,"KBMI","large_airport","Central Illinois Regional Airport at Bloomington-Normal",40.47710037,-88.91590118,871,"NA","US","US-IL","Bloomington/Normal","yes","KBMI","BMI","BMI",,"https://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport",
3420,"KBNA","large_airport","Nashville International Airport",36.1245002746582,-86.6781997680664,599,"NA","US","US-TN","Nashville","yes","KBNA","BNA","BNA",,"https://en.wikipedia.org/wiki/Nashville_International_Airport",
3421,"KBOI","large_airport","Boise Air Terminal/Gowen Field",43.5644,-116.223,2871,"NA","US","US-ID","Boise","yes","KBOI","BOI","BOI","http://www.cityofboise.org/departments/airport/","https://en.wikipedia.org/wiki/Boise_Airport","Boise Air Terminal, Gowen Field"
3422,"KBOS","large_airport","General Edward Lawrence Logan International Airport",42.36429977,-71.00520325,20,"NA","US","US-MA","Boston","yes","KBOS","BOS","BOS","http://www.massport.com/logan/","https://en.wikipedia.org/wiki/Logan_International_Airport","General Edward Lawrence Logan International Airport"
3431,"KBUF","large_airport","Buffalo Niagara International Airport",42.94049835,-78.73220062,728,"NA","US","US-NY","Buffalo","yes","KBUF","BUF","BUF",,"https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport",
3435,"KBWI","large_airport","Baltimore/Washington International Thurgood Marshall Airport",39.1754,-76.668297,146,"NA","US","US-MD","Baltimore","yes","KBWI","BWI","BWI","https://www.bwiairport.com/","https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Airport","WAS"
3438,"KCAE","large_airport","Columbia Metropolitan Airport",33.93880081176758,-81.11949920654297,236,"NA","US","US-SC","Columbia","yes","KCAE","CAE","CAE",,"https://en.wikipedia.org/wiki/Columbia_Metropolitan_Airport",
3441,"KCBM","large_airport","Columbus Air Force Base",33.6437988281,-88.44380187990001,219,"NA","US","US-MS","Columbus","no","KCBM","CBM","CBM",,"https://en.wikipedia.org/wiki/Columbus_Air_Force_Base",
3448,"KCHA","large_airport","Lovell Field",35.035301208496094,-85.20379638671875,683,"NA","US","US-TN","Chattanooga","yes","KCHA","CHA","CHA",,"https://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport",
3450,"KCHS","large_airport","Charleston Air Force Base-International Airport",32.89860153,-80.04049683,46,"NA","US","US-SC","Charleston","yes","KCHS","CHS","CHS",,"https://en.wikipedia.org/wiki/Charleston_International_Airport","Charleston Air Force Base"
3451,"KCID","large_airport","The Eastern Iowa Airport",41.884700775146484,-91.71080017089844,869,"NA","US","US-IA","Cedar Rapids","yes","KCID","CID","CID",,"https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport",
3454,"KCLE","large_airport","Cleveland Hopkins International Airport",41.4117012024,-81.8498001099,791,"NA","US","US-OH","Cleveland","yes","KCLE","CLE","CLE","http://www.clevelandairport.com/","https://en.wikipedia.org/wiki/Cleveland_Hopkins_International_Airport",
3457,"KCLT","large_airport","Charlotte Douglas International Airport",35.2140007019043,-80.94309997558594,748,"NA","US","US-NC","Charlotte","yes","KCLT","CLT","CLT","http://www.charlotteairport.com/","https://en.wikipedia.org/wiki/Charlotte/Douglas_International_Airport",
3458,"KCMH","large_airport","John Glenn Columbus International Airport",39.998001,-82.891899,815,"NA","US","US-OH","Columbus","yes","KCMH","CMH","CMH","https://flycolumbus.com/","https://en.wikipedia.org/wiki/Port_Columbus_International_Airport",
3463,"KCOS","large_airport","City of Colorado Springs Municipal Airport",38.805801,-104.700996,6187,"NA","US","US-CO","Colorado Springs","no","KCOS","COS","COS","https://flycos.coloradosprings.gov/","https://en.wikipedia.org/wiki/Colorado_Springs_Airport",
3466,"KCRP","large_airport","Corpus Christi International Airport",27.77039909362793,-97.5011978149414,44,"NA","US","US-TX","Corpus Christi","yes","KCRP","CRP","CRP",,"https://en.wikipedia.org/wiki/Corpus_Christi_International_Airport",
3467,"KCRW","large_airport","Yeager Airport",38.37310028076172,-81.59320068359375,981,"NA","US","US-WV","Charleston","yes","KCRW","CRW","CRW",,"https://en.wikipedia.org/wiki/Yeager_Airport",
3471,"KCVG","large_airport","Cincinnati Northern Kentucky International Airport",39.048801,-84.667801,896,"NA","US","US-KY","Cincinnati / Covington","yes","KCVG","CVG","CVG",,"https://en.wikipedia.org/wiki/Cincinnati/Northern_Kentucky_International_Airport",
3473,"KCVS","large_airport","Cannon Air Force Base",34.3828010559,-103.321998596,4295,"NA","US","US-NM","Clovis","no","KCVS","CVS","CVS","http://www.cannon.af.mil/","https://en.wikipedia.org/wiki/Cannon_Air_Force_Base",
3478,"KDAB","large_airport","Daytona Beach International Airport",29.179899,-81.058098,34,"NA","US","US-FL","Daytona Beach","yes","KDAB","DAB","DAB",,"https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport",
3479,"KDAL","large_airport","Dallas Love Field",32.847099,-96.851799,487,"NA","US","US-TX","Dallas","yes","KDAL","DAL","DAL","http://www.dallas-lovefield.com/","https://en.wikipedia.org/wiki/Dallas_Love_Field","QDF"
3481,"KDAY","large_airport","James M Cox Dayton International Airport",39.902400970458984,-84.21939849853516,1009,"NA","US","US-OH","Dayton","yes","KDAY","DAY","DAY",,"https://en.wikipedia.org/wiki/Dayton_International_Airport",
3482,"KDBQ","large_airport","Dubuque Regional Airport",42.40200043,-90.70950317,1077,"NA","US","US-IA","Dubuque","yes","KDBQ","DBQ","DBQ",,"https://en.wikipedia.org/wiki/Dubuque_Regional_Airport",
3483,"KDCA","large_airport","Ronald Reagan Washington National Airport",38.8521,-77.037697,15,"NA","US","US-DC","Washington","yes","KDCA","DCA","DCA","http://www.flyreagan.com/dca/reagan-national-airport","https://en.wikipedia.org/wiki/Ronald_Reagan_Washington_National_Airport","WAS"
3486,"KDEN","large_airport","Denver International Airport",39.861698150635,-104.672996521,5431,"NA","US","US-CO","Denver","yes","KDEN","DEN","DEN","http://www.flydenver.com/","https://en.wikipedia.org/wiki/Denver_International_Airport","DVX, KVDX"
3488,"KDFW","large_airport","Dallas Fort Worth International Airport",32.896801,-97.038002,607,"NA","US","US-TX","Dallas-Fort Worth","yes","KDFW","DFW","DFW","https://www.dfwairport.com/","https://en.wikipedia.org/wiki/Dallas/Fort_Worth_International_Airport","QDF"
3490,"KDLF","large_airport","Laughlin Air Force Base",29.359501,-100.778002,1082,"NA","US","US-TX","Del Rio","no","KDLF","DLF","DLF","http://www.laughlin.af.mil/","https://en.wikipedia.org/wiki/Laughlin_Air_Force_Base","Laughlin AFB, Laughlin Field, DLF Airport"
3491,"KDLH","large_airport","Duluth International Airport",46.8420982361,-92.19360351559999,1428,"NA","US","US-MN","Duluth","yes","KDLH","DLH","DLH","http://www.duluthairport.com/","https://en.wikipedia.org/wiki/Duluth_International_Airport","LKI, Duluth Air National Guard Base, Lakeside AFB"
3494,"KDOV","large_airport","Dover Air Force Base",39.12950134,-75.46600342,24,"NA","US","US-DE","Dover","no","KDOV","DOV","DOV","http://www.dover.af.mil/","https://en.wikipedia.org/wiki/Dover_Air_Force_Base","Municipal Airport - Dover Airdrome, Dover Army Airbase, Dover Army Airfield"
3496,"KDSM","large_airport","Des Moines International Airport",41.534000396728516,-93.66310119628906,958,"NA","US","US-IA","Des Moines","yes","KDSM","DSM","DSM",,"https://en.wikipedia.org/wiki/Des_Moines_International_Airport",
3497,"KDTW","large_airport","Detroit Metropolitan Wayne County Airport",42.212398529052734,-83.35340118408203,645,"NA","US","US-MI","Detroit","yes","KDTW","DTW","DTW","http://www.metroairport.com/","https://en.wikipedia.org/wiki/Detroit_Metropolitan_Wayne_County_Airport","DTT, Detroit Metro Airport"
3499,"KDYS","large_airport","Dyess Air Force Base",32.4207992554,-99.854598999,1789,"NA","US","US-TX","Abilene","no","KDYS","DYS","DYS","http://www.dyess.af.mil/","https://en.wikipedia.org/wiki/Dyess_Air_Force_Base",
3503,"KEDW","large_airport","Edwards Air Force Base",34.905399,-117.884003,2312,"NA","US","US-CA","Edwards","no","KEDW","EDW","EDW",,"https://en.wikipedia.org/wiki/Edwards_Air_Force_Base",
3513,"KEND","large_airport","Vance Air Force Base",36.339199066199996,-97.9164962769,1307,"NA","US","US-OK","Enid","no","KEND","END","END","http://www.vance.af.mil/","https://en.wikipedia.org/wiki/Vance_Air_Force_Base",
3515,"KERI","large_airport","Erie International Tom Ridge Field",42.0831270134,-80.1738667488,732,"NA","US","US-PA","Erie","yes","KERI","ERI","ERI",,"https://en.wikipedia.org/wiki/Erie_International_Airport",
3521,"KEWR","large_airport","Newark Liberty International Airport",40.692501068115234,-74.168701171875,18,"NA","US","US-NJ","Newark","yes","KEWR","EWR","EWR","http://www.panynj.gov/CommutingTravel/airports/html/newarkliberty.html","https://en.wikipedia.org/wiki/Newark_Liberty_International_Airport","Manhattan, New York City, NYC"
3528,"KFFO","large_airport","Wright-Patterson Air Force Base",39.8260993958,-84.0483016968,823,"NA","US","US-OH","Dayton","no","KFFO","FFO","FFO","http://www.wpafb.af.mil/","https://en.wikipedia.org/wiki/Wright-Patterson_Air_Force_Base","Wilbur Wright Field, Fairfield Air Depot"
3531,"KFLL","large_airport","Fort Lauderdale Hollywood International Airport",26.072599,-80.152702,9,"NA","US","US-FL","Fort Lauderdale","yes","KFLL","FLL","FLL","http://www.broward.org/airport","https://en.wikipedia.org/wiki/Fort_Lauderdale–Hollywood_International_Airport","MFW, South Florida"
3543,"KFSM","large_airport","Fort Smith Regional Airport",35.33660125732422,-94.36740112304688,469,"NA","US","US-AR","Fort Smith","yes","KFSM","FSM","FSM",,"https://en.wikipedia.org/wiki/Fort_Smith_Regional_Airport",
3545,"KFTW","large_airport","Fort Worth Meacham International Airport",32.819801,-97.362396,710,"NA","US","US-TX","Fort Worth","no","KFTW","FTW","FTW","http://meacham.com/","https://en.wikipedia.org/wiki/Fort_Worth_Meacham_International_Airport",
3547,"KFWA","large_airport","Fort Wayne International Airport",40.97850037,-85.19509888,814,"NA","US","US-IN","Fort Wayne","yes","KFWA","FWA","FWA","https://fwairport.com/","https://en.wikipedia.org/wiki/Fort_Wayne_International_Airport","Baer Field"
3552,"KGEG","large_airport","Spokane International Airport",47.61989974975586,-117.53399658203125,2376,"NA","US","US-WA","Spokane","yes","KGEG","GEG","GEG",,"https://en.wikipedia.org/wiki/Spokane_International_Airport",
3561,"KGPT","large_airport","Gulfport Biloxi International Airport",30.40730094909668,-89.07009887695312,28,"NA","US","US-MS","Gulfport","yes","KGPT","GPT","GPT",,"https://en.wikipedia.org/wiki/Gulfport-Biloxi_International_Airport",
3562,"KGRB","large_airport","Austin Straubel International Airport",44.48509979248047,-88.12960052490234,695,"NA","US","US-WI","Green Bay","yes","KGRB","GRB","GRB",,"https://en.wikipedia.org/wiki/Austin_Straubel_International_Airport",
3567,"KGSB","large_airport","Seymour Johnson Air Force Base",35.33940125,-77.96060181,109,"NA","US","US-NC","Goldsboro","no","KGSB","GSB","GSB","http://www.seymourjohnson.af.mil/","https://en.wikipedia.org/wiki/Seymour_Johnson_Air_Force_Base",
3568,"KGSO","large_airport","Piedmont Triad International Airport",36.097801208496094,-79.93730163574219,925,"NA","US","US-NC","Greensboro","yes","KGSO","GSO","GSO",,"https://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport",
3569,"KGSP","large_airport","Greenville Spartanburg International Airport",34.8956985474,-82.2189025879,964,"NA","US","US-SC","Greenville","yes","KGSP","GSP","GSP",,"https://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport",
3573,"KGUS","large_airport","Grissom Air Reserve Base",40.648101806599996,-86.1520996094,812,"NA","US","US-IN","Peru","no","KGUS","GUS","GUS","http://www.grissom.afrc.af.mil/","https://en.wikipedia.org/wiki/Grissom_Air_Reserve_Base",
3579,"KHIB","large_airport","Range Regional Airport",47.38660049,-92.83899689,1354,"NA","US","US-MN","Hibbing","yes","KHIB","HIB","HIB",,"https://en.wikipedia.org/wiki/Range_Regional_Airport","Chisholm Hibbing Airport"
3584,"KHMN","large_airport","Holloman Air Force Base",32.8525009155,-106.107002258,4093,"NA","US","US-NM","Alamogordo","no","KHMN","HMN","HMN","http://www.holloman.af.mil/","https://en.wikipedia.org/wiki/Holloman_Air_Force_Base","Alamogordo AAF"
3588,"KHOU","large_airport","William P Hobby Airport",29.64539909,-95.27890015,46,"NA","US","US-TX","Houston","yes","KHOU","HOU","HOU","http://www.fly2houston.com/hobbyHome","https://en.wikipedia.org/wiki/William_P._Hobby_Airport","QHO"
3594,"KHSV","large_airport","Huntsville International Carl T Jones Field",34.637199401855,-86.775100708008,629,"NA","US","US-AL","Huntsville","yes","KHSV","HSV","HSV","http://www.flyhuntsville.com/portal/#.VbaG-_lVhBc","https://en.wikipedia.org/wiki/Huntsville_International_Airport",
3595,"KHTS","large_airport","Tri-State/Milton J. Ferguson Field",38.36669922,-82.55799866,828,"NA","US","US-WV","Huntington","yes","KHTS","HTS","HTS",,"https://en.wikipedia.org/wiki/Tri-State_Airport",
3602,"KIAD","large_airport","Washington Dulles International Airport",38.9445,-77.455803,312,"NA","US","US-VA","Washington, DC","yes","KIAD","IAD","IAD","http://www.mwaa.com/dulles/","https://en.wikipedia.org/wiki/Washington_Dulles_International_Airport","WAS"
3604,"KIAH","large_airport","George Bush Intercontinental Houston Airport",29.984399795532227,-95.34140014648438,97,"NA","US","US-TX","Houston","yes","KIAH","IAH","IAH","http://www.fly2houston.com/iah","https://en.wikipedia.org/wiki/George_Bush_Intercontinental_Airport","QHO"
3605,"KICT","large_airport","Wichita Eisenhower National Airport",37.649899,-97.433098,1333,"NA","US","US-KS","Wichita","yes","KICT","ICT","ICT",,"https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport",
3610,"KIND","large_airport","Indianapolis International Airport",39.7173,-86.294403,797,"NA","US","US-IN","Indianapolis","yes","KIND","IND","IND","http://www.indianapolisairport.com/","https://en.wikipedia.org/wiki/Indianapolis_International_Airport",
3619,"KJAN","large_airport","Jackson-Medgar Wiley Evers International Airport",32.3111991882,-90.0758972168,346,"NA","US","US-MS","Jackson","yes","KJAN","JAN","JAN",,"https://en.wikipedia.org/wiki/Jackson-Evers_International_Airport",
3620,"KJAX","large_airport","Jacksonville International Airport",30.49410057067871,-81.68789672851562,30,"NA","US","US-FL","Jacksonville","yes","KJAX","JAX","JAX",,"https://en.wikipedia.org/wiki/Jacksonville_International_Airport",
3622,"KJFK","large_airport","John F Kennedy International Airport",40.639801,-73.7789,13,"NA","US","US-NY","New York","yes","KJFK","JFK","JFK","https://www.jfkairport.com/","https://en.wikipedia.org/wiki/John_F._Kennedy_International_Airport","Manhattan, New York City, NYC, Idlewild"
3623,"KJLN","large_airport","Joplin Regional Airport",37.151798248291016,-94.49829864501953,981,"NA","US","US-MO","Joplin","yes","KJLN","JLN","JLN",,"https://en.wikipedia.org/wiki/Joplin_Regional_Airport",
3631,"KLAS","large_airport","McCarran International Airport",36.08010101,-115.1520004,2181,"NA","US","US-NV","Las Vegas","yes","KLAS","LAS","LAS","http://www.mccarran.com/","https://en.wikipedia.org/wiki/McCarran_International_Airport",
3632,"KLAX","large_airport","Los Angeles International Airport",33.942501,-118.407997,125,"NA","US","US-CA","Los Angeles","yes","KLAX","LAX","LAX","https://www.flylax.com/","https://en.wikipedia.org/wiki/Los_Angeles_International_Airport",
3633,"KLBB","large_airport","Lubbock Preston Smith International Airport",33.663601,-101.822998,3282,"NA","US","US-TX","Lubbock","yes","KLBB","LBB","LBB","http://www.flylia.com/","https://en.wikipedia.org/wiki/Lubbock_Preston_Smith_International_Airport",
3638,"KLCK","large_airport","Rickenbacker International Airport",39.813801,-82.927803,744,"NA","US","US-OH","Columbus","yes","KLCK","LCK","LCK","http://rickenbackerinlandport.com/en/rickenbacker-international-airport/","https://en.wikipedia.org/wiki/Rickenbacker_International_Airport","Lockbourne Army Air Field"
